  STREAM OBSERVATION OUTPUT
    TIME      SFR-NODE  SFR-CONCENTRATION    FLOWGW          GW-CONC
    5031.908          4       0.2012218E-03       -51.82283           0.1240626E-01
    5031.908          5       0.2498845E-03       -49.01070           0.1255334E-01
    5031.908          6       0.2972568E-03       -44.07773           0.1288550E-01
    5031.908          7       0.3427800E-03       -37.05853           0.1338799E-01
    5031.908          8       0.3853574E-03       -26.81619           0.1422129E-01
    5031.908          9       0.4216249E-03       -11.90851           0.1569611E-01
    5031.908         10       0.4489143E-03        6.871338           0.1575614E-01
    5031.908         11       0.4761891E-03        1.719767           0.1638161E-01
    5031.908         12       0.5046258E-03       -2.173968           0.1660371E-01
    5031.908         13       0.5369345E-03       -9.583669           0.1590261E-01
    5031.908         14       0.5714919E-03       -16.03946           0.1520047E-01
    5031.908         15       0.6069392E-03       -20.23822           0.1477738E-01
    5031.908         16       0.6424010E-03       -22.16383           0.1459329E-01
    5031.908         17       0.6774398E-03       -22.12284           0.1459233E-01
    5031.908         18       0.7114658E-03       -19.87261           0.1480724E-01
    5031.908         19       0.7434356E-03       -14.72684           0.1533231E-01
    5031.908         20       0.7708533E-03       -5.521834           0.1639521E-01
    5031.908         21       0.7916306E-03        6.636559           0.1579761E-01
    5031.908         22       0.8179806E-03       -4.251785           0.1655108E-01
    5031.908         23       0.8480357E-03       -12.17207           0.1560839E-01
    5031.908         24       0.8793306E-03       -16.22774           0.1516658E-01
    5031.908         25       0.9107148E-03       -17.65438           0.1501921E-01
    5031.908         26       0.9416134E-03       -17.69878           0.1501005E-01
    5031.908         27       0.9716845E-03       -17.00029           0.1508018E-01
    5031.908         28       0.1000686E-02       -15.97500           0.1518467E-01
    5031.908         29       0.1028323E-02       -14.57382           0.1533082E-01
    5031.908         30       0.1054199E-02       -12.52314           0.1555098E-01
    5031.908         31       0.1077672E-02       -9.558188           0.1588769E-01
    5031.908         32       0.1097891E-02       -5.492073           0.1637277E-01
    5031.908         33       0.1113570E-02      -0.1601599           0.1660887E-01
    5031.908         34       0.1122406E-02        6.052400           0.1586886E-01
    5031.908         35       0.1123115E-02        12.30451           0.1517147E-01
    5031.908         36       0.1115652E-02        17.46095           0.1464156E-01
    5031.908         37       0.1133306E-02        23.29777           0.1409023E-01
    5031.908         38       0.1176801E-02        31.28755           0.1340975E-01
    5031.908         39       0.1237909E-02        40.56190           0.1270973E-01
    5031.908         40       0.8786233E-03        0.000000           0.1000000E+31
    5170.099          1       0.9099959E-04       -54.01395           0.1230439E-01
    5170.099          2       0.1811712E-03       -54.12647           0.1229753E-01
    5170.099          3       0.2686747E-03       -53.36490           0.1233902E-01
    5170.099          4       0.3514305E-03       -51.82283           0.1240633E-01
    5170.099          5       0.4270601E-03       -49.01070           0.1255343E-01
    5170.099          6       0.4926379E-03       -44.07773           0.1288561E-01
    5170.099          7       0.5440744E-03       -37.05853           0.1338816E-01
    5170.099          8       0.5747046E-03       -26.81619           0.1422159E-01
    5170.099          9       0.5737324E-03       -11.90851           0.1569682E-01
    5170.099         10       0.5463784E-03        6.871338           0.1575849E-01
    5170.099         11       0.5190966E-03        1.719767           0.1638260E-01
    5170.099         12       0.4973125E-03       -2.173968           0.1660486E-01
    5170.099         13       0.4935787E-03       -9.583669           0.1590344E-01
    5170.099         14       0.5048391E-03       -16.03946           0.1520101E-01
    5170.099         15       0.5255759E-03       -20.23822           0.1477778E-01
    5170.099         16       0.5507307E-03       -22.16383           0.1459363E-01
    5170.099         17       0.5759096E-03       -22.12284           0.1459267E-01
    5170.099         18       0.5964507E-03       -19.87261           0.1480763E-01
    5170.099         19       0.6060708E-03       -14.72684           0.1533286E-01
    5170.099         20       0.5952226E-03       -5.521834           0.1639618E-01
    5170.099         21       0.5745815E-03        6.636559           0.1579361E-01
    5170.099         22       0.5610970E-03       -4.251785           0.1655213E-01
    5170.099         23       0.5658446E-03       -12.17207           0.1560905E-01
    5170.099         24       0.5795955E-03       -16.22774           0.1516708E-01
    5170.099         25       0.5966271E-03       -17.65438           0.1501967E-01
    5170.099         26       0.6140579E-03       -17.69878           0.1501050E-01
    5170.099         27       0.6304526E-03       -17.00029           0.1508063E-01
    5170.099         28       0.6452530E-03       -15.97500           0.1518514E-01
    5170.099         29       0.6578162E-03       -14.57382           0.1533132E-01
    5170.099         30       0.6668543E-03       -12.52314           0.1555153E-01
    5170.099         31       0.6705238E-03       -9.558188           0.1588830E-01
    5170.099         32       0.6663326E-03       -5.492073           0.1637351E-01
    5170.099         33       0.6511108E-03      -0.1601599           0.1660948E-01
    5170.099         34       0.6425483E-03        6.052400           0.1586027E-01
    5170.099         35       0.6423946E-03        12.30451           0.1515332E-01
    5170.099         36       0.6506225E-03        17.46095           0.1461629E-01
    5170.099         37       0.6340648E-03        23.29777           0.1405351E-01
    5170.099         38       0.5922982E-03        31.28755           0.1335062E-01
    5170.099         39       0.5338964E-03        40.56190           0.1261463E-01
    5170.099         40       0.8859026E-03        0.000000           0.1000000E+31
    5308.290          1       0.5108978E-04       -54.01395           0.1230442E-01
    5308.290          2       0.1017216E-03       -54.12647           0.1229755E-01
    5308.290          3       0.1517847E-03       -53.36490           0.1233905E-01
    5308.290          4       0.2012245E-03       -51.82283           0.1240636E-01
    5308.290          5       0.2498880E-03       -49.01070           0.1255346E-01
    5308.290          6       0.2972613E-03       -44.07773           0.1288566E-01
    5308.290          7       0.3427857E-03       -37.05853           0.1338822E-01
    5308.290          8       0.3853645E-03       -26.81619           0.1422171E-01
    5308.290          9       0.4216336E-03       -11.90851           0.1569713E-01
    5308.290         10       0.4490519E-03        6.871338           0.1575661E-01
    5308.290         11       0.4763408E-03        1.719767           0.1638274E-01
    5308.290         12       0.5047780E-03       -2.173968           0.1660541E-01
    5308.290         13       0.5370881E-03       -9.583669           0.1590384E-01
    5308.290         14       0.5716469E-03       -16.03946           0.1520125E-01
    5308.290         15       0.6070955E-03       -20.23822           0.1477796E-01
    5308.290         16       0.6425583E-03       -22.16383           0.1459379E-01
    5308.290         17       0.6775983E-03       -22.12284           0.1459283E-01
    5308.290         18       0.7116254E-03       -19.87261           0.1480781E-01
    5308.290         19       0.7435966E-03       -14.72684           0.1533312E-01
    5308.290         20       0.7710152E-03       -5.521834           0.1639664E-01
    5308.290         21       0.7915184E-03        6.636559           0.1579814E-01
